
TIME STEP:
125 = 20us

VOLTAGE STEP:
CH1:  32 = 50mV
CH2:  32 = 15mV
GND	-9	128
N	CH1	CH2

0	185	128
1	186	128
2	187	128
3	188	128
4	188	128
5	189	128
6	189	128
7	190	128
8	190	128
9	190	128
10	190	128
11	191	128
12	191	128
13	191	128
14	190	128
15	190	128
16	190	128
17	190	128
18	190	128
19	190	128
20	189	128
21	189	128
22	189	128
23	189	128
24	188	128
25	188	128
26	187	128
27	186	128
28	186	128
29	185	128
30	185	128
31	184	128
32	183	128
33	182	128
34	182	128
35	181	128
36	181	128
37	180	128
38	179	128
39	178	128
40	177	128
41	176	128
42	176	128
43	175	128
44	174	128
45	174	128
46	173	128
47	173	128
48	173	128
49	169	128
50	164	128
51	168	128
52	171	128
53	173	128
54	167	128
55	168	128
56	168	128
57	166	128
58	163	128
59	164	128
60	166	128
61	167	128
62	166	128
63	166	128
64	165	128
65	165	128
66	165	128
67	165	128
68	165	128
69	165	128
70	165	128
71	165	128
72	165	128
73	166	128
74	167	128
75	167	128
76	167	128
77	166	128
78	167	129
79	167	128
80	168	128
81	168	128
82	168	128
83	168	128
84	169	128
85	169	128
86	169	128
87	170	128
88	171	128
89	171	128
90	171	128
91	172	128
92	173	128
93	173	128
94	174	128
95	174	128
96	174	128
97	175	128
98	176	128
99	176	128
100	177	128
101	178	128
102	178	128
103	179	128
104	179	128
105	179	128
106	180	128
107	180	128
108	181	128
109	182	128
110	182	128
111	182	128
112	183	128
113	183	128
114	183	129
115	183	128
116	184	128
117	184	128
118	185	128
119	185	129
120	185	128
121	185	128
122	185	128
123	185	128
124	185	128
125	185	129
126	185	128
127	186	128
128	187	129
129	185	128
130	184	128
131	183	128
132	183	128
133	183	128
134	182	129
135	181	128
136	180	129
137	179	128
138	179	128
139	179	128
140	178	128
141	177	128
142	176	128
143	176	128
144	175	128
145	175	128
146	174	128
147	173	128
148	173	128
149	173	128
150	173	128
151	170	128
152	170	128
153	169	128
154	169	128
155	167	128
156	167	128
157	166	128
158	166	128
159	165	128
160	165	128
161	164	128
162	163	128
163	163	128
164	163	128
165	162	128
166	161	128
167	161	128
168	160	129
169	159	128
170	159	128
171	159	128
172	158	128
173	158	128
174	158	128
175	157	128
176	157	128
177	157	128
178	156	128
179	156	128
180	155	128
181	155	128
182	155	128
183	155	128
184	155	128
185	154	128
186	154	128
187	154	128
188	155	129
189	155	128
190	155	128
191	156	128
192	155	128
193	156	128
194	157	128
195	157	128
196	158	128
197	158	128
198	159	128
199	159	128
200	160	128
201	161	128
202	162	128
203	162	128
204	162	128
205	163	128
206	164	128
207	166	128
208	167	128
209	167	128
210	167	128
211	168	129
212	168	128
213	170	128
214	172	128
215	173	128
216	174	128
217	174	128
218	174	128
219	175	128
220	176	128
221	177	128
222	178	128
223	179	128
224	180	128
225	181	128
226	182	128
227	183	128
228	184	128
229	185	128
230	186	128
231	185	128
232	186	128
233	187	128
234	189	128
235	189	128
236	189	128
237	190	128
238	190	128
239	190	128
240	191	128
241	192	128
242	192	128
243	192	128
244	192	128
245	192	128
246	192	128
247	192	128
248	192	128
249	192	128
250	191	128
251	191	128
252	191	128
253	191	128
254	191	128
255	189	128
256	189	128
257	188	128
258	188	128
