0.000000	608.222105	617.054737	617.807368	623.457895
0.100000	610.631579	617.033684	618.729474	623.433684
0.200000	627.680000	617.018947	619.186316	623.414737
0.300000	641.983158	617.006316	620.998947	623.392632
0.400000	656.432632	617.349474	622.240000	623.178947
0.500000	671.044211	617.541053	622.986316	622.841053
0.600000	689.834737	618.236842	624.015789	622.428421
0.700000	712.104211	618.670526	624.627368	621.975789
0.800000	718.588421	620.573684	625.352632	621.530526
0.900000	733.561053	621.395789	625.733684	620.563158
1.000000	739.797895	622.538947	626.483158	619.813684
1.100000	754.227368	623.553684	627.480000	619.168421
1.200000	774.604737	624.648421	628.451579	618.418947
1.300000	791.356842	625.257895	629.126316	617.760000
1.400000	801.447368	625.640000	629.442105	617.312632
1.500000	809.406842	626.643158	630.095789	616.492632
1.600000	815.441053	627.686316	630.189474	615.732632
1.700000	821.498947	628.196842	630.228421	614.766316
1.800000	825.891053	628.707368	630.703158	614.235789
1.900000	835.825789	629.223158	631.313684	613.763158
2.000000	845.017895	629.954737	631.677895	612.907368
2.100000	853.227368	630.327368	632.082105	612.723158
2.200000	867.758947	630.320000	632.711579	612.489474
2.300000	877.423158	631.183158	632.880000	611.661053
2.400000	883.680526	631.784211	632.822105	611.183158
2.500000	885.871053	632.297895	632.205263	610.509474
2.600000	886.256842	632.713684	632.109474	609.932632
2.700000	886.203158	633.004211	632.127368	609.596842
2.800000	886.134737	633.151579	632.133684	608.997895
2.900000	886.000526	633.046316	632.128421	608.435789
3.000000	886.020526	632.774737	632.113684	607.650526
3.100000	886.053684	632.165263	632.089474	606.695789
3.200000	886.113158	632.049474	632.012632	606.513684
3.300000	886.062632	631.987368	631.946316	606.460000
3.400000	886.004737	631.929474	631.871579	606.416842
3.500000	886.027368	631.889474	631.807368	606.378947
3.600000	886.102632	631.881053	631.774737	606.364211
3.700000	886.151579	631.861053	631.737895	606.376842
3.800000	886.242105	631.869474	631.722105	606.391579
3.900000	886.403684	631.935789	631.730526	606.408421
4.000000	886.505789	632.013684	631.734737	606.422105
4.100000	886.602105	632.107368	631.750526	606.426316
4.200000	886.655789	632.208421	631.825263	606.424211
4.300000	886.845789	632.285263	631.884211	606.445263
4.400000	886.994737	632.338947	631.934737	606.461053
4.500000	887.104737	632.377895	631.993684	606.470526
4.600000	887.193684	632.380000	632.056842	606.455789
4.700000	887.346316	632.391579	632.116842	606.435789
4.800000	887.401053	632.392632	632.161053	606.421053
4.900000	887.457895	632.348421	632.193684	606.396842
5.000000	887.454211	632.289474	632.214737	606.370526
5.100000	887.376316	632.224211	632.244211	606.336842
5.200000	887.322632	632.149474	632.241053	606.318947
5.300000	887.222105	632.088421	632.261053	606.294737
5.400000	887.124211	632.065263	632.292632	606.262105
5.500000	886.976842	632.044211	632.298947	606.235789
5.600000	886.891053	632.051579	632.267368	606.225263
5.700000	886.760000	632.044211	632.263158	606.226316
5.800000	886.730000	632.045263	632.256842	606.216842
5.900000	886.677368	632.072632	632.223158	606.222105
6.000000	886.704211	632.108421	632.211579	606.242105
6.100000	886.811053	632.120000	632.190526	606.253684
6.200000	886.856842	632.145263	632.186316	606.246316
6.300000	886.968947	632.162105	632.143158	606.250526
6.400000	887.177368	632.189474	632.105263	606.265263
6.500000	887.440000	632.225263	632.107368	606.264211
6.600000	887.630000	632.262105	632.134737	606.256842
6.700000	887.857895	632.318947	632.131579	606.263158
