Время	Канал A
(uс)	(В)

-10.24731409	0.01464888
-10.22731409	0.00570696
-10.20731409	0.01464888
-10.18731409	0.00570696
-10.16731409	0.01464888
-10.14731409	0.00570696
-10.12731409	0.01464888
-10.10731410	0.01464888
-10.08731410	0.00570696
-10.06731410	0.00570696
-10.04731410	0.01464888
-10.02731410	0.01464888
-10.00731410	0.01464888
-9.98731410	0.01464888
-9.96731410	0.00570696
-9.94731410	0.00570696
-9.92731410	0.00570696
-9.90731410	0.00570696
-9.88731410	0.00570696
-9.86731410	0.00570696
-9.84731410	0.00570696
-9.82731410	0.00570696
-9.80731410	0.00570696
-9.78731410	0.00570696
-9.76731410	0.00570696
-9.74731410	0.00570696
-9.72731410	0.00570696
-9.70731410	0.00570696
-9.68731410	0.00570696
-9.66731410	0.01464888
-9.64731410	0.00570696
-9.62731410	0.00570696
-9.60731410	0.01464888
-9.58731410	0.01464888
-9.56731410	0.00570696
-9.54731410	0.01464888
-9.52731410	0.01464888
-9.50731410	0.00570696
-9.48731410	0.00570696
-9.46731410	0.00570696
-9.44731410	0.01464888
-9.42731410	0.00570696
-9.40731410	0.00570696
-9.38731410	0.00570696
-9.36731410	0.00570696
-9.34731410	0.00570696
-9.32731410	0.00570696
-9.30731410	0.00570696
-9.28731410	0.00570696
-9.26731410	0.00570696
-9.24731410	0.00570696
-9.22731410	0.00570696
-9.20731410	0.01464888
-9.18731410	0.01464888
-9.16731410	0.00570696
-9.14731410	0.00570696
-9.12731410	0.00570696
-9.10731410	0.00570696
-9.08731410	0.00570696
-9.06731410	0.00570696
-9.04731410	0.00570696
-9.02731410	0.00570696
-9.00731410	0.00570696
-8.98731410	0.00570696
-8.96731410	0.00570696
-8.94731410	0.00570696
-8.92731410	0.00570696
-8.90731410	0.01464888
-8.88731410	0.00570696
-8.86731410	0.00570696
-8.84731410	0.01464888
-8.82731410	0.00570696
-8.80731410	0.01464888
-8.78731410	0.00570696
-8.76731410	0.01464888
-8.74731410	0.00570696
-8.72731410	0.00570696
-8.70731410	0.01464888
-8.68731410	0.00570696
-8.66731410	0.00570696
-8.64731410	0.00570696
-8.62731410	0.00570696
-8.60731410	0.00570696
-8.58731410	0.00570696
-8.56731410	0.01464888
-8.54731410	0.01464888
-8.52731410	0.00570696
-8.50731410	0.00570696
-8.48731410	0.00570696
-8.46731410	0.00570696
-8.44731411	0.00570696
-8.42731411	0.00570696
-8.40731411	0.00570696
-8.38731411	0.00570696
-8.36731411	0.00570696
-8.34731411	0.01464888
-8.32731411	0.00570696
-8.30731411	0.01464888
-8.28731411	0.00570696
-8.26731411	0.01464888
-8.24731411	0.01464888
-8.22731411	0.00570696
-8.20731411	0.01464888
-8.18731411	0.00570696
