Время	Канал A
(uс)	(В)

-10.24704670	0.01464888
-10.22704670	0.01464888
-10.20704670	0.01464888
-10.18704670	0.00570696
-10.16704670	0.01464888
-10.14704670	0.01464888
-10.12704670	0.00570696
-10.10704670	0.01464888
-10.08704670	0.01464888
-10.06704670	0.01464888
-10.04704670	0.01464888
-10.02704670	0.01464888
-10.00704670	0.01464888
-9.98704670	0.01464888
-9.96704670	0.00570696
-9.94704670	0.00570696
-9.92704670	0.01464888
-9.90704670	0.01464888
-9.88704670	0.01464888
-9.86704671	0.01464888
-9.84704671	0.01464888
-9.82704671	0.01464888
-9.80704671	0.01464888
-9.78704671	0.01464888
-9.76704671	0.01464888
-9.74704671	0.01464888
-9.72704671	0.00570696
-9.70704671	0.01464888
-9.68704671	0.00570696
-9.66704671	0.01464888
-9.64704671	0.00570696
-9.62704671	0.01464888
-9.60704671	0.01464888
-9.58704671	0.01464888
-9.56704671	0.01464888
-9.54704671	0.00570696
-9.52704671	0.01464888
-9.50704671	0.00570696
-9.48704671	0.01464888
-9.46704671	0.01464888
-9.44704671	0.00570696
-9.42704671	0.01464888
-9.40704671	0.01464888
-9.38704671	0.00570696
-9.36704671	0.01464888
-9.34704671	0.01464888
-9.32704671	0.01464888
-9.30704671	0.00570696
-9.28704671	0.00570696
-9.26704671	0.00570696
-9.24704671	0.00570696
-9.22704671	0.00570696
-9.20704671	0.01464888
-9.18704671	0.00570696
-9.16704671	0.00570696
-9.14704671	0.00570696
-9.12704671	0.01464888
-9.10704671	0.00570696
-9.08704671	0.00570696
-9.06704671	0.01464888
-9.04704671	0.01464888
-9.02704671	0.01464888
-9.00704671	0.01464888
-8.98704671	0.01464888
-8.96704671	0.01464888
-8.94704671	0.01464888
-8.92704671	0.00570696
-8.90704671	0.01464888
-8.88704671	0.00570696
-8.86704671	0.01464888
-8.84704671	0.01464888
-8.82704671	0.01464888
-8.80704671	0.01464888
-8.78704671	0.01464888
-8.76704671	0.01464888
-8.74704671	0.01464888
-8.72704671	0.00570696
-8.70704671	0.01464888
-8.68704671	0.01464888
-8.66704671	0.01464888
-8.64704671	0.01464888
-8.62704671	0.01464888
-8.60704671	0.01464888
-8.58704671	0.00570696
-8.56704671	0.01464888
-8.54704671	0.00570696
-8.52704671	0.01464888
-8.50704671	0.01464888
-8.48704671	0.01464888
-8.46704671	0.01464888
-8.44704671	0.01464888
-8.42704671	0.01464888
-8.40704671	0.01464888
-8.38704671	0.01464888
-8.36704671	0.00570696
-8.34704671	0.01464888
-8.32704671	0.01464888
-8.30704671	0.01464888
-8.28704671	0.01464888
-8.26704671	0.00570696
-8.24704671	0.01464888
-8.22704671	0.01464888
-8.20704672	0.01464888
-8.18704672	0.01464888
