
TIME STEP:
125 = 20us

VOLTAGE STEP:
CH1:  32 = 50mV
CH2:  32 = 15mV
GND	-6	128
N	CH1	CH2

0	255	128
1	255	128
2	255	128
3	255	128
4	255	128
5	255	128
6	255	128
7	255	128
8	255	128
9	255	128
10	255	128
11	255	128
12	255	128
13	255	128
14	255	128
15	252	128
16	242	128
17	234	128
18	224	128
19	214	128
20	205	128
21	195	128
22	187	128
23	179	128
24	171	128
25	163	128
26	155	128
27	148	128
28	141	128
29	135	128
30	130	128
31	124	128
32	119	128
33	114	128
34	110	128
35	106	128
36	102	128
37	98	128
38	95	128
39	92	128
40	89	128
41	87	128
42	86	128
43	83	128
44	81	128
45	79	128
46	77	128
47	75	128
48	74	128
49	73	128
50	72	128
51	71	128
52	71	128
53	69	128
54	69	128
55	68	128
56	68	128
57	69	128
58	69	128
59	69	128
60	69	128
61	70	128
62	70	128
63	70	128
64	71	128
65	72	128
66	73	128
67	73	128
68	74	128
69	76	128
70	78	128
71	79	128
72	81	128
73	83	128
74	85	128
75	87	128
76	90	128
77	93	128
78	95	128
79	98	128
80	101	128
81	105	128
82	108	128
83	112	128
84	115	128
85	119	128
86	124	128
87	129	128
88	133	128
89	138	128
90	143	128
91	148	128
92	153	128
93	159	128
94	163	128
95	171	128
96	177	128
97	179	128
98	192	128
99	195	128
100	203	128
101	200	128
102	207	128
103	211	127
104	217	128
105	221	128
106	225	128
107	227	127
108	232	128
109	233	128
110	236	128
111	237	128
112	237	128
113	239	128
114	239	128
115	238	128
116	237	128
117	235	128
118	232	128
119	231	127
120	227	128
121	225	128
122	220	128
123	217	128
124	212	128
125	208	128
126	203	127
127	199	127
128	194	128
129	189	127
130	184	128
131	179	128
132	174	128
133	169	128
134	164	127
135	159	128
136	155	128
137	151	128
138	146	128
139	142	128
140	137	128
141	133	128
142	130	128
143	127	128
144	123	128
145	120	128
146	117	127
147	113	128
148	111	128
149	108	127
150	106	128
151	103	128
152	101	128
153	99	128
154	97	128
155	95	128
156	94	128
157	93	128
158	91	128
159	90	128
160	89	128
161	88	128
162	87	128
163	86	128
164	86	128
165	85	128
166	85	128
167	85	128
168	85	128
169	86	128
170	86	128
171	85	128
172	85	128
173	86	128
174	86	128
175	88	128
176	88	128
177	88	128
178	88	128
179	91	128
180	92	128
181	94	128
182	95	128
183	97	128
184	99	128
185	101	127
186	103	128
187	105	128
188	107	128
189	110	128
190	112	128
191	115	128
192	117	128
193	120	128
194	124	128
195	128	128
196	131	128
197	133	128
198	135	128
199	141	128
200	145	128
201	149	128
202	152	128
203	156	128
204	159	128
205	163	128
206	166	128
207	171	128
208	175	128
209	178	128
210	181	128
211	185	128
212	189	128
213	192	128
214	195	128
215	197	128
216	199	128
217	201	128
218	204	128
219	206	128
220	208	128
221	209	128
222	209	128
223	209	128
224	209	128
225	209	128
226	210	128
227	209	128
228	207	128
229	205	128
230	203	128
231	201	128
232	200	128
233	198	128
234	195	128
235	192	128
236	189	128
237	186	128
238	183	128
239	180	128
240	177	128
241	173	128
242	169	128
243	166	128
244	163	128
245	161	128
246	157	128
247	154	128
248	150	128
249	147	128
250	144	128
251	141	127
252	139	128
253	136	128
254	133	128
255	131	127
256	128	128
257	126	128
258	124	128
259	122	128
260	120	128
261	118	128
262	115	128
263	113	128
264	112	128
265	111	128
266	110	127
267	108	128
268	107	128
269	106	128
270	105	128
271	104	128
272	103	128
273	103	128
274	102	128
275	101	128
276	101	128
277	101	128
278	101	128
279	101	128
280	101	128
281	101	128
282	101	128
283	101	128
284	101	128
285	102	129
286	102	128
287	103	128
288	103	128
289	104	128
290	105	128
291	106	128
292	107	128
293	109	128
294	110	128
295	111	128
296	112	128
297	114	128
298	115	128
299	117	128
300	119	128
301	121	128
302	123	128
303	125	128
304	126	128
305	129	128
306	131	128
307	133	128
308	136	128
309	138	128
310	141	128
311	143	128
312	145	128
313	147	128
314	150	128
315	152	128
316	154	128
317	156	128
318	157	128
319	158	128
320	159	128
321	160	128
322	160	128
323	160	128
324	159	128
325	157	128
326	155	128
327	154	128
328	153	128
329	153	128
330	151	128
331	151	128
332	150	128
333	150	128
334	150	128
335	150	128
336	151	128
337	151	128
338	151	128
339	152	128
340	153	128
341	154	128
342	154	128
343	155	128
344	155	128
345	156	128
346	157	128
347	158	128
348	158	128
349	159	128
350	159	128
351	159	128
352	159	128
353	160	128
354	161	128
355	161	128
356	161	128
357	161	128
358	160	128
359	163	128
360	162	128
361	158	128
362	165	128
363	164	128
364	165	128
365	156	128
366	158	128
367	157	128
368	156	128
369	157	128
370	156	128
371	154	128
372	155	128
373	153	128
374	153	128
375	153	128
376	151	128
377	152	128
378	150	128
379	150	128
380	149	128
381	149	128
382	147	128
383	146	128
384	145	128
385	145	128
386	143	128
387	143	128
388	142	128
389	142	128
390	141	128
