Время,Канал A
(uс),(В)

-10.25957772,0.01464888
-10.23957772,0.01464888
-10.21957772,0.01464888
-10.19957772,0.00570696
-10.17957772,0.01464888
-10.15957772,0.00570696
-10.13957772,0.00570696
-10.11957772,0.01464888
-10.09957772,0.01464888
-10.07957772,0.01464888
-10.05957772,0.01464888
-10.03957772,0.01464888
-10.01957772,0.00570696
-9.99957772,0.01464888
-9.97957772,0.00570696
-9.95957772,0.00570696
-9.93957772,0.00570696
-9.91957772,0.01464888
-9.89957772,0.01464888
-9.87957772,0.00570696
-9.85957772,0.01464888
-9.83957772,0.00570696
-9.81957772,0.00570696
-9.79957772,0.00570696
-9.77957772,0.01464888
-9.75957772,0.00570696
-9.73957772,0.00570696
-9.71957772,0.01464888
-9.69957772,0.01464888
-9.67957772,0.00570696
-9.65957772,0.01464888
-9.63957772,0.01464888
-9.61957772,0.01464888
-9.59957772,0.01464888
-9.57957772,0.00570696
-9.55957772,0.00570696
-9.53957773,0.01464888
-9.51957773,0.00570696
-9.49957773,0.01464888
-9.47957773,0.00570696
-9.45957773,0.01464888
-9.43957773,0.00570696
-9.41957773,0.00570696
-9.39957773,0.01464888
-9.37957773,0.00570696
-9.35957773,0.01464888
-9.33957773,0.01464888
-9.31957773,0.00570696
-9.29957773,0.00570696
-9.27957773,0.00570696
-9.25957773,0.01464888
-9.23957773,0.01464888
-9.21957773,0.00570696
-9.19957773,0.00570696
-9.17957773,0.01464888
-9.15957773,0.01464888
-9.13957773,0.00570696
-9.11957773,0.00570696
-9.09957773,0.00570696
-9.07957773,0.00570696
-9.05957773,0.00570696
-9.03957773,0.00570696
-9.01957773,0.00570696
-8.99957773,0.01464888
-8.97957773,0.00570696
-8.95957773,0.00570696
-8.93957773,0.00570696
-8.91957773,0.00570696
-8.89957773,0.00570696
-8.87957773,0.00570696
-8.85957773,0.01464888
-8.83957773,0.00570696
-8.81957773,0.00570696
-8.79957773,0.00570696
-8.77957773,0.00570696
-8.75957773,0.00570696
-8.73957773,0.00570696
-8.71957773,0.00570696
-8.69957773,0.00570696
-8.67957773,0.00570696
-8.65957773,0.00570696
-8.63957773,0.00570696
-8.61957773,0.00570696
-8.59957773,0.00570696
-8.57957773,0.00570696
-8.55957773,0.01464888
-8.53957773,0.00570696
-8.51957773,0.01464888
-8.49957773,0.00570696
-8.47957773,0.00570696
-8.45957773,0.00570696
-8.43957773,0.00570696
-8.41957773,0.00570696
-8.39957773,0.00570696
-8.37957773,0.00570696
-8.35957773,0.00570696
-8.33957773,0.00570696
-8.31957773,0.00570696
-8.29957773,0.01464888
-8.27957773,0.00570696
-8.25957773,0.01464888
-8.23957773,0.00570696
-8.21957773,0.00570696
-8.19957773,0.00570696
