Время,Канал A
(uс),(В)

-10.24691937,0.01464888
-10.22691937,0.00570696
-10.20691937,0.01464888
-10.18691937,0.01464888
-10.16691937,0.01464888
-10.14691937,0.01464888
-10.12691937,0.01464888
-10.10691937,0.01464888
-10.08691937,0.00570696
-10.06691937,0.00570696
-10.04691937,0.01464888
-10.02691937,0.00570696
-10.00691937,0.00570696
-9.98691938,0.00570696
-9.96691938,0.00570696
-9.94691938,0.01464888
-9.92691938,0.00570696
-9.90691938,0.00570696
-9.88691938,0.01464888
-9.86691938,0.01464888
-9.84691938,0.01464888
-9.82691938,0.01464888
-9.80691938,0.01464888
-9.78691938,0.01464888
-9.76691938,0.00570696
-9.74691938,0.00570696
-9.72691938,0.00570696
-9.70691938,0.00570696
-9.68691938,0.01464888
-9.66691938,0.00570696
-9.64691938,0.01464888
-9.62691938,0.01464888
-9.60691938,0.01464888
-9.58691938,0.00570696
-9.56691938,0.01464888
-9.54691938,0.00570696
-9.52691938,0.00570696
-9.50691938,0.00570696
-9.48691938,0.01464888
-9.46691938,0.00570696
-9.44691938,0.01464888
-9.42691938,0.00570696
-9.40691938,0.00570696
-9.38691938,0.01464888
-9.36691938,0.01464888
-9.34691938,0.00570696
-9.32691938,0.01464888
-9.30691938,0.00570696
-9.28691938,0.00570696
-9.26691938,0.00570696
-9.24691938,0.01464888
-9.22691938,0.00570696
-9.20691938,0.01464888
-9.18691938,0.00570696
-9.16691938,0.00570696
-9.14691938,0.00570696
-9.12691938,0.00570696
-9.10691938,0.01464888
-9.08691938,0.00570696
-9.06691938,0.00570696
-9.04691938,0.00570696
-9.02691938,0.00570696
-9.00691938,0.01464888
-8.98691938,0.00570696
-8.96691938,0.00570696
-8.94691938,0.01464888
-8.92691938,0.00570696
-8.90691938,0.00570696
-8.88691938,0.01464888
-8.86691938,0.01464888
-8.84691938,0.00570696
-8.82691938,0.00570696
-8.80691938,0.00570696
-8.78691938,0.01464888
-8.76691938,0.00570696
-8.74691938,0.00570696
-8.72691938,0.00570696
-8.70691938,0.00570696
-8.68691938,0.00570696
-8.66691938,0.00570696
-8.64691938,0.00570696
-8.62691938,0.00570696
-8.60691938,0.01464888
-8.58691938,0.00570696
-8.56691938,0.00570696
-8.54691938,0.00570696
-8.52691938,0.00570696
-8.50691938,0.00570696
-8.48691938,0.00570696
-8.46691938,0.00570696
-8.44691938,0.00570696
-8.42691938,0.00570696
-8.40691938,0.00570696
-8.38691938,0.00570696
-8.36691938,0.01464888
-8.34691939,0.00570696
-8.32691939,0.00570696
-8.30691939,0.00570696
-8.28691939,0.00570696
-8.26691939,0.00570696
-8.24691939,0.00570696
-8.22691939,0.00570696
-8.20691939,0.00570696
-8.18691939,0.00570696
