Время,Канал A
(uс),(В)

-10.25038728,0.01464888
-10.23038728,0.01464888
-10.21038728,0.00570696
-10.19038728,0.01464888
-10.17038728,0.01464888
-10.15038728,0.01464888
-10.13038728,0.00570696
-10.11038728,0.00570696
-10.09038728,0.01464888
-10.07038728,0.01464888
-10.05038728,0.01464888
-10.03038728,0.01464888
-10.01038728,0.01464888
-9.99038728,0.01464888
-9.97038728,0.01464888
-9.95038728,0.01464888
-9.93038728,0.01464888
-9.91038728,0.00570696
-9.89038728,0.01464888
-9.87038728,0.01464888
-9.85038728,0.00570696
-9.83038728,0.00570696
-9.81038728,0.00570696
-9.79038728,0.01464888
-9.77038728,0.01464888
-9.75038728,0.01464888
-9.73038728,0.01464888
-9.71038728,0.01464888
-9.69038728,0.00570696
-9.67038728,0.01464888
-9.65038728,0.01464888
-9.63038728,0.01464888
-9.61038728,0.00570696
-9.59038728,0.01464888
-9.57038728,0.01464888
-9.55038728,0.00570696
-9.53038728,0.01464888
-9.51038728,0.01464888
-9.49038728,0.01464888
-9.47038728,0.01464888
-9.45038728,0.00570696
-9.43038728,0.01464888
-9.41038728,0.01464888
-9.39038728,0.00570696
-9.37038728,0.00570696
-9.35038728,0.01464888
-9.33038728,0.00570696
-9.31038728,0.01464888
-9.29038728,0.01464888
-9.27038728,0.01464888
-9.25038728,0.00570696
-9.23038728,0.01464888
-9.21038728,0.00570696
-9.19038728,0.00570696
-9.17038728,0.00570696
-9.15038728,0.00570696
-9.13038728,0.00570696
-9.11038728,0.01464888
-9.09038728,0.01464888
-9.07038728,0.01464888
-9.05038728,0.01464888
-9.03038728,0.01464888
-9.01038728,0.00570696
-8.99038728,0.01464888
-8.97038728,0.01464888
-8.95038728,0.00570696
-8.93038728,0.01464888
-8.91038728,0.00570696
-8.89038729,0.00570696
-8.87038729,0.00570696
-8.85038729,0.00570696
-8.83038729,0.01464888
-8.81038729,0.00570696
-8.79038729,0.00570696
-8.77038729,0.00570696
-8.75038729,0.00570696
-8.73038729,0.00570696
-8.71038729,0.00570696
-8.69038729,0.00570696
-8.67038729,0.00570696
-8.65038729,0.00570696
-8.63038729,0.00570696
-8.61038729,0.00570696
-8.59038729,0.00570696
-8.57038729,0.00570696
-8.55038729,0.00570696
-8.53038729,0.00570696
-8.51038729,0.00570696
-8.49038729,0.00570696
-8.47038729,0.00570696
-8.45038729,0.00570696
-8.43038729,0.00570696
-8.41038729,0.00570696
-8.39038729,0.00570696
-8.37038729,0.00570696
-8.35038729,0.00570696
-8.33038729,0.00570696
-8.31038729,0.00570696
-8.29038729,0.00570696
-8.27038729,0.00570696
-8.25038729,0.00570696
-8.23038729,0.00570696
-8.21038729,0.01464888
-8.19038729,0.00570696
