Время,Канал A
(uс),(В)

-10.25073107,0.00570696
-10.23073107,0.01464888
-10.21073107,0.01464888
-10.19073107,0.01464888
-10.17073107,0.01464888
-10.15073107,0.00570696
-10.13073107,0.01464888
-10.11073107,0.01464888
-10.09073107,0.01464888
-10.07073107,0.00570696
-10.05073107,0.00570696
-10.03073107,0.01464888
-10.01073107,0.00570696
-9.99073107,0.01464888
-9.97073107,0.01464888
-9.95073107,0.01464888
-9.93073107,0.01464888
-9.91073107,0.01464888
-9.89073107,0.01464888
-9.87073107,0.01464888
-9.85073107,0.01464888
-9.83073107,0.01464888
-9.81073107,0.00570696
-9.79073107,0.01464888
-9.77073107,0.01464888
-9.75073107,0.01464888
-9.73073107,0.01464888
-9.71073107,0.01464888
-9.69073107,0.01464888
-9.67073107,0.01464888
-9.65073107,0.01464888
-9.63073107,0.01464888
-9.61073107,0.01464888
-9.59073107,0.01464888
-9.57073107,0.01464888
-9.55073107,0.01464888
-9.53073107,0.01464888
-9.51073107,0.01464888
-9.49073107,0.00570696
-9.47073107,0.01464888
-9.45073107,0.01464888
-9.43073107,0.01464888
-9.41073107,0.01464888
-9.39073107,0.01464888
-9.37073107,0.01464888
-9.35073107,0.01464888
-9.33073107,0.01464888
-9.31073107,0.01464888
-9.29073107,0.01464888
-9.27073107,0.01464888
-9.25073107,0.00570696
-9.23073107,0.01464888
-9.21073107,0.01464888
-9.19073107,0.01464888
-9.17073107,0.01464888
-9.15073107,0.01464888
-9.13073107,0.01464888
-9.11073107,0.01464888
-9.09073107,0.01464888
-9.07073107,0.01464888
-9.05073107,0.01464888
-9.03073107,0.01464888
-9.01073107,0.01464888
-8.99073107,0.01464888
-8.97073107,0.01464888
-8.95073107,0.01464888
-8.93073107,0.01464888
-8.91073107,0.01464888
-8.89073107,0.01464888
-8.87073107,0.01464888
-8.85073107,0.01464888
-8.83073107,0.01464888
-8.81073107,0.01464888
-8.79073107,0.01464888
-8.77073107,0.01464888
-8.75073107,0.01464888
-8.73073107,0.01464888
-8.71073108,0.01464888
-8.69073108,0.01464888
-8.67073108,0.01464888
-8.65073108,0.01464888
-8.63073108,0.01464888
-8.61073108,0.01464888
-8.59073108,0.01464888
-8.57073108,0.01464888
-8.55073108,0.01464888
-8.53073108,0.01464888
-8.51073108,0.01464888
-8.49073108,0.01464888
-8.47073108,0.01464888
-8.45073108,0.01464888
-8.43073108,0.01464888
-8.41073108,0.01464888
-8.39073108,0.01464888
-8.37073108,0.01464888
-8.35073108,0.01464888
-8.33073108,0.01464888
-8.31073108,0.01464888
-8.29073108,0.01464888
-8.27073108,0.01464888
-8.25073108,0.01464888
-8.23073108,0.01464888
-8.21073108,0.01464888
-8.19073108,0.01464888
