Время	Канал A
(uс)	(В)

-10.25307665	0.01464888
-10.23307665	0.01464888
-10.21307665	0.01464888
-10.19307665	0.00570696
-10.17307665	0.01464888
-10.15307665	0.01464888
-10.13307665	0.01464888
-10.11307665	0.01464888
-10.09307665	0.01464888
-10.07307665	0.01464888
-10.05307665	0.00570696
-10.03307665	0.01464888
-10.01307665	0.00570696
-9.99307665	0.01464888
-9.97307665	0.00570696
-9.95307665	0.00570696
-9.93307665	0.00570696
-9.91307665	0.00570696
-9.89307665	0.00570696
-9.87307665	0.00570696
-9.85307666	0.01464888
-9.83307666	0.01464888
-9.81307666	0.01464888
-9.79307666	0.00570696
-9.77307666	0.01464888
-9.75307666	0.00570696
-9.73307666	0.00570696
-9.71307666	0.00570696
-9.69307666	0.00570696
-9.67307666	0.01464888
-9.65307666	0.01464888
-9.63307666	0.00570696
-9.61307666	0.01464888
-9.59307666	0.00570696
-9.57307666	0.00570696
-9.55307666	0.00570696
-9.53307666	0.00570696
-9.51307666	0.00570696
-9.49307666	0.00570696
-9.47307666	0.00570696
-9.45307666	0.01464888
-9.43307666	0.00570696
-9.41307666	0.00570696
-9.39307666	0.01464888
-9.37307666	0.00570696
-9.35307666	0.01464888
-9.33307666	0.00570696
-9.31307666	0.00570696
-9.29307666	0.00570696
-9.27307666	0.00570696
-9.25307666	0.01464888
-9.23307666	0.00570696
-9.21307666	0.00570696
-9.19307666	0.00570696
-9.17307666	0.00570696
-9.15307666	0.00570696
-9.13307666	0.00570696
-9.11307666	0.00570696
-9.09307666	0.00570696
-9.07307666	0.00570696
-9.05307666	0.00570696
-9.03307666	0.00570696
-9.01307666	0.00570696
-8.99307666	0.00570696
-8.97307666	0.00570696
-8.95307666	0.00570696
-8.93307666	0.01464888
-8.91307666	0.00570696
-8.89307666	0.00570696
-8.87307666	0.00570696
-8.85307666	0.00570696
-8.83307666	0.00570696
-8.81307666	0.00570696
-8.79307666	0.00570696
-8.77307666	0.00570696
-8.75307666	0.00570696
-8.73307666	0.00570696
-8.71307666	0.00570696
-8.69307666	0.00570696
-8.67307666	0.00570696
-8.65307666	0.00570696
-8.63307666	0.00570696
-8.61307666	0.01464888
-8.59307666	0.00570696
-8.57307666	0.01464888
-8.55307666	0.00570696
-8.53307666	0.00570696
-8.51307666	0.00570696
-8.49307666	0.00570696
-8.47307666	0.00570696
-8.45307666	0.00570696
-8.43307666	0.00570696
-8.41307666	0.00570696
-8.39307666	0.00570696
-8.37307666	0.01464888
-8.35307666	0.00570696
-8.33307666	0.00570696
-8.31307666	0.00570696
-8.29307666	0.00570696
-8.27307666	0.00570696
-8.25307666	0.00570696
-8.23307666	0.00570696
-8.21307666	0.00570696
-8.19307667	0.00570696
