Время	Канал A
(uс)	(В)

-10.25136498	0.00570696
-10.23136498	0.01464888
-10.21136498	0.01464888
-10.19136498	0.01464888
-10.17136498	0.01464888
-10.15136498	0.01464888
-10.13136498	0.01464888
-10.11136498	0.01464888
-10.09136498	0.00570696
-10.07136498	0.00570696
-10.05136498	0.01464888
-10.03136498	0.01464888
-10.01136499	0.01464888
-9.99136499	0.01464888
-9.97136499	0.01464888
-9.95136499	0.01464888
-9.93136499	0.00570696
-9.91136499	0.01464888
-9.89136499	0.01464888
-9.87136499	0.01464888
-9.85136499	0.01464888
-9.83136499	0.01464888
-9.81136499	0.01464888
-9.79136499	0.00570696
-9.77136499	0.01464888
-9.75136499	0.01464888
-9.73136499	0.01464888
-9.71136499	0.01464888
-9.69136499	0.01464888
-9.67136499	0.01464888
-9.65136499	0.01464888
-9.63136499	0.01464888
-9.61136499	0.01464888
-9.59136499	0.01464888
-9.57136499	0.00570696
-9.55136499	0.01464888
-9.53136499	0.00570696
-9.51136499	0.01464888
-9.49136499	0.01464888
-9.47136499	0.01464888
-9.45136499	0.01464888
-9.43136499	0.00570696
-9.41136499	0.01464888
-9.39136499	0.01464888
-9.37136499	0.01464888
-9.35136499	0.01464888
-9.33136499	0.00570696
-9.31136499	0.01464888
-9.29136499	0.01464888
-9.27136499	0.01464888
-9.25136499	0.01464888
-9.23136499	0.01464888
-9.21136499	0.01464888
-9.19136499	0.01464888
-9.17136499	0.01464888
-9.15136499	0.01464888
-9.13136499	0.01464888
-9.11136499	0.01464888
-9.09136499	0.00570696
-9.07136499	0.01464888
-9.05136499	0.01464888
-9.03136499	0.01464888
-9.01136499	0.01464888
-8.99136499	0.01464888
-8.97136499	0.01464888
-8.95136499	0.01464888
-8.93136499	0.01464888
-8.91136499	0.01464888
-8.89136499	0.01464888
-8.87136499	0.01464888
-8.85136499	0.01464888
-8.83136499	0.01464888
-8.81136499	0.00570696
-8.79136499	0.00570696
-8.77136499	0.01464888
-8.75136499	0.01464888
-8.73136499	0.01464888
-8.71136499	0.00570696
-8.69136499	0.01464888
-8.67136499	0.00570696
-8.65136499	0.01464888
-8.63136499	0.01464888
-8.61136499	0.01464888
-8.59136499	0.01464888
-8.57136499	0.00570696
-8.55136499	0.01464888
-8.53136499	0.00570696
-8.51136499	0.01464888
-8.49136499	0.01464888
-8.47136499	0.01464888
-8.45136499	0.01464888
-8.43136499	0.00570696
-8.41136499	0.01464888
-8.39136499	0.01464888
-8.37136499	0.01464888
-8.35136500	0.00570696
-8.33136500	0.00570696
-8.31136500	0.01464888
-8.29136500	0.00570696
-8.27136500	0.01464888
-8.25136500	0.01464888
-8.23136500	0.00570696
-8.21136500	0.00570696
-8.19136500	0.01464888
