Время	Канал A
(uс)	(В)

-10.25514757	0.01464888
-10.23514757	0.01464888
-10.21514757	0.01464888
-10.19514757	0.01464888
-10.17514757	0.01464888
-10.15514757	0.01464888
-10.13514757	0.01464888
-10.11514757	0.01464888
-10.09514757	0.01464888
-10.07514757	0.01464888
-10.05514757	0.01464888
-10.03514757	0.01464888
-10.01514757	0.01464888
-9.99514757	0.01464888
-9.97514757	0.01464888
-9.95514757	0.01464888
-9.93514757	0.01464888
-9.91514757	0.01464888
-9.89514757	0.01464888
-9.87514757	0.01464888
-9.85514757	0.01464888
-9.83514757	0.01464888
-9.81514757	0.01464888
-9.79514757	0.01464888
-9.77514757	0.01464888
-9.75514758	0.01464888
-9.73514758	0.01464888
-9.71514758	0.01464888
-9.69514758	0.01464888
-9.67514758	0.00570696
-9.65514758	0.01464888
-9.63514758	0.01464888
-9.61514758	0.01464888
-9.59514758	0.01464888
-9.57514758	0.00570696
-9.55514758	0.01464888
-9.53514758	0.01464888
-9.51514758	0.01464888
-9.49514758	0.01464888
-9.47514758	0.01464888
-9.45514758	0.01464888
-9.43514758	0.01464888
-9.41514758	0.01464888
-9.39514758	0.01464888
-9.37514758	0.01464888
-9.35514758	0.01464888
-9.33514758	0.01464888
-9.31514758	0.01464888
-9.29514758	0.01464888
-9.27514758	0.01464888
-9.25514758	0.01464888
-9.23514758	0.01464888
-9.21514758	0.01464888
-9.19514758	0.01464888
-9.17514758	0.01464888
-9.15514758	0.01464888
-9.13514758	0.01464888
-9.11514758	0.01464888
-9.09514758	0.01464888
-9.07514758	0.01464888
-9.05514758	0.01464888
-9.03514758	0.01464888
-9.01514758	0.01464888
-8.99514758	0.01464888
-8.97514758	0.01464888
-8.95514758	0.01464888
-8.93514758	0.01464888
-8.91514758	0.01464888
-8.89514758	0.01464888
-8.87514758	0.01464888
-8.85514758	0.01464888
-8.83514758	0.01464888
-8.81514758	0.01464888
-8.79514758	0.01464888
-8.77514758	0.01464888
-8.75514758	0.01464888
-8.73514758	0.01464888
-8.71514758	0.01464888
-8.69514758	0.01464888
-8.67514758	0.01464888
-8.65514758	0.01464888
-8.63514758	0.01464888
-8.61514758	0.01464888
-8.59514758	0.01464888
-8.57514758	0.01464888
-8.55514758	0.01464888
-8.53514758	0.01464888
-8.51514758	0.01464888
-8.49514758	0.01464888
-8.47514758	0.01464888
-8.45514758	0.01464888
-8.43514758	0.00570696
-8.41514758	0.01464888
-8.39514758	0.00570696
-8.37514758	0.01464888
-8.35514758	0.01464888
-8.33514758	0.01464888
-8.31514758	0.01464888
-8.29514758	0.01464888
-8.27514758	0.01464888
-8.25514758	0.01464888
-8.23514758	0.00570696
-8.21514758	0.00570696
-8.19514758	0.00570696
